acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,Max Search Time Delta
0.6779999999999999,['ilyTOMMY'],0.613,108696,0.339,0,7uHRKSQ9WIlBBuBY7BHcbq,0.0,5,0.166,-14.908,0,Forever,77,2019-03-08,0.135,106.582,0.292,2019,294537600.0
0.101,"['Aaron Smith', 'Krono', 'Luvli']",0.72,198053,0.741,0,6WkJ2OK163XXS2oARUC9JM,1.41e-05,10,0.289,-6.529,0,Dancin (feat. Luvli) - Krono Remix,80,2014-11-07,0.0287,119.896,0.35700000000000004,2014,
0.114,"['Jack Harlow', 'Big Sean']",0.945,168906,0.5820000000000001,1,6rLi6PyWXu1rPlShuIZpj6,0.0,11,0.103,-8.357000000000001,0,Way Out (feat. Big Sean),81,2020-12-09,0.0719,108.025,0.907,2020,
0.262,['Lana Del Rey'],0.324,236053,0.416,0,2nMeu6UenVvwUktBCpLMK9,3.69e-05,11,0.11,-8.92,0,Young And Beautiful,78,2013-01-01,0.0368,113.986,0.151,2013,249868800.0
0.145,"['Khalid', 'Disclosure']",0.79,181436,0.6940000000000001,0,0TrPqhAMoaKUFLR7iYDokf,0.00252,9,0.281,-7.726,0,Know Your Worth,80,2020-02-04,0.0708,103.007,0.508,2020,36720000.0
0.0478,['Daddy Yankee'],0.6579999999999999,210520,0.901,0,6RyaV7owmVU6fzEPE17sF1,0.0,7,0.12,-2.814,1,Que Tire Pa Lante,76,2019-10-18,0.0357,93.979,0.708,2019,44668800.0
0.0395,['21 Savage'],0.8370000000000001,288624,0.636,1,2t8yVaLvJ0RenpXUIAC52d,0.00125,1,0.342,-7.643,1,a lot,78,2018-12-21,0.086,145.972,0.274,2018,5097600.0
0.00864,"['Rihanna', 'JAY-Z']",0.583,275987,0.8290000000000001,0,49FYlytm3dAAraYgpoJZux,0.0,1,0.0426,-4.603,1,Umbrella,82,2008-06-02,0.134,174.028,0.575,2008,20995200.0
0.131,['Coldplay'],0.312,242496,0.418,0,4fzyvSu73BhGvi96p2zwjL,0.000679,7,0.0836,-9.146,1,Christmas Lights,78,2010-12-01,0.0296,130.795,0.237,2010,10454400.0
0.0237,['Harry Styles'],0.6759999999999999,207133,0.7709999999999999,0,3jjujdWJ72nww5eGnfs2E7,7.000000000000003e-06,8,0.102,-3.675,1,Adore You,87,2019-12-13,0.0483,99.048,0.569,2019,231379200.0
0.555,"['benny blanco', 'Halsey', 'Khalid']",0.56,173800,0.68,0,0d2iYfpKoM0QCKvcLCkBao,0.0,6,0.116,-7.648,0,Eastside (with Halsey & Khalid),78,2018-07-12,0.321,89.391,0.319,2018,
0.471,['Labrinth'],0.316,153294,0.63,0,6N22FZs2ZhPBYi3b9XPajV,0.262,5,0.205,-5.962999999999999,1,Still Don't Know My Name,84,2019-10-04,0.117,89.64299999999999,0.313,2019,539136000.0
0.16699999999999998,['Dua Lipa'],0.73,221820,0.7290000000000001,0,017PF4Q3l4DBUiWoXk4OWT,1.39e-06,4,0.349,-3.434,0,Break My Heart,85,2020-03-27,0.0883,113.013,0.467,2020,57888000.0
0.157,"['The Chainsmokers', 'Daya']",0.532,208373,0.8690000000000001,0,1i1fxkWeaMmKEB4T7zqbzK,0.00508,11,0.136,-5.0939999999999985,1,Don't Let Me Down,79,2016-02-05,0.172,159.803,0.422,2016,155174400.0
0.217,"['Popp Hunna', 'Lil Uzi Vert']",0.921,176383,0.718,1,2Y3USTCETS4xbjJOzT1Icm,0.0,4,0.189,-3.545,0,Adderall (Corvette Corvette) - Remix,79,2020-12-18,0.299,141.06,0.677,2020,13046400.0
0.021,['Bad Bunny'],0.86,172127,0.758,0,0SqqAgdovOE24BzxIClpjw,6.54e-05,11,0.344,-5.16,1,Yo Perreo Sola,83,2020-02-28,0.0695,97.014,0.453,2020,31536000.0
0.00225,"['Young Stoner Life', 'Young Thug', 'Gunna', 'Yak Gotti']",0.8909999999999999,170267,0.552,1,6aKDdFwPJLgHT4aNktrQmb,2.18e-06,1,0.162,-6.877000000000002,1,Take It To Trial (feat. Yak Gotti),76,2020-12-18,0.223,135.976,0.455,2020,
0.349,['Juice WRLD'],0.511,239836,0.5660000000000001,1,285pBltuF7vW8TeWk8hdRR,0.0,6,0.34,-7.23,0,Lucid Dreams,88,2018-12-10,0.2,83.90299999999998,0.218,2018,81475200.0
0.417,"['Grupo Firme', 'Marca MP']",0.625,213254,0.5539999999999999,0,2MeEuwplwbbjZ7hxRI6viw,0.0,10,0.305,-5.5310000000000015,1,El Güero (Feat. Marca MP),76,2019-11-29,0.0618,111.911,0.846,2019,
0.8390000000000001,['Calum Scott'],0.682,260285,0.173,0,2BOqDYLOJBiMOXShCV1neZ,3.26e-05,1,0.0983,-8.749,1,Dancing On My Own,82,2018-03-09,0.0314,112.663,0.236,2018,134006400.0
0.483,['Sia'],0.716,165907,0.512,0,7uoFMmxln0GPXQ0AcCBXRq,0.0,1,0.0928,-6.2570000000000014,1,Snowman,91,2018-11-01,0.0331,104.957,0.326,2018,199843200.0
0.612,['Melanie Martinez'],0.68,179867,0.7290000000000001,1,4DpNNXFMMxQEKl7r0ykkWA,0.0,5,0.224,-5.077,1,Play Date,84,2015-08-14,0.0475,123.97,0.446,2015,28944000.0
0.0761,['Selena Gomez & The Scene'],0.858,188453,0.6779999999999999,0,0laYHRpNTS6i8FXdupHkJ4,0.0,1,0.0741,-3.87,0,Love You Like A Love Song,77,2011-01-01,0.0469,117.009,0.922,2011,307756800.0
0.3670000000000001,['Kansas'],0.475,206267,0.322,0,6zeE5tKyr8Nu882DQhhSQI,0.00056,7,0.11,-10.687,1,Dust in the Wind,77,1977,0.0283,93.503,0.387,1977,497059200.0
0.795,"['H.E.R.', 'Daniel Caesar']",0.473,209400,0.371,0,4OBZT9EnhYIV17t4pGw7ig,0.0,4,0.109,-10.219,0,Best Part (feat. Daniel Caesar),77,2017-10-20,0.0405,75.208,0.413,2017,
0.36,['Ariana Grande'],0.474,201882,0.5329999999999999,0,1bj8x3ERN9gSc2NfJIpc76,0.0,0,0.101,-5.648,0,pov,78,2020-10-30,0.0559,131.762,0.165,2020,178848000.0
0.5820000000000001,"['The Pogues', 'Kirsty MacColl']",0.271,272467,0.551,0,3VTNVsTTu05dmTsVFrmGpK,4.16e-05,2,0.256,-7.48,1,Fairytale of New York (feat. Kirsty MacColl),78,1988-09-05,0.0457,78.111,0.428,1988,
0.4320000000000001,['Elton John'],0.601,281613,0.532,0,3gdewACMIVMEWVbyb8O9sY,6.25e-06,10,0.0925,-9.119,1,"Rocket Man (I Think It's Going To Be A Long, Long Time)",81,1972-05-19,0.0286,136.571,0.341,1972,
0.777,['Pink Sweat$'],0.813,170345,0.415,0,0ri0Han4IRJhzvERHOZTMr,0.0,0,0.131,-5.926,1,At My Worst,86,2020-07-17,0.0349,91.921,0.667,2020,2678400.0
0.443,['Lewis Capaldi'],0.688,205687,0.53,0,60iSKGrGazRzICtMjADNSM,0.0,11,0.0995,-5.5070000000000014,1,Hold Me While You Wait,81,2019-05-17,0.0333,106.958,0.162,2019,26265600.0
0.12,['Ikimonogakari'],0.536,215707,0.966,0,2XpV9sHBexcNrz0Gyf3l18,0.0,6,0.0477,-2.93,0,ブルーバード,76,2006,0.0557,152.078,0.85,2006,486432000.0
0.0593,"['Shawn Mendes', 'Justin Bieber']",0.64,178994,0.392,0,1HbA4N1MiOsPthALesGFR1,0.0,2,0.0839,-7.246,0,Monster (Shawn Mendes & Justin Bieber),82,2020-12-04,0.0574,145.838,0.502,2020,
0.0295,"['JAY-Z', 'Alicia Keys']",0.491,276920,0.956,1,2igwFfvr1OAGX9SKDCPBwO,0.0,11,0.46,-1.538,1,Empire State Of Mind,80,2009-09-08,0.392,173.585,0.8109999999999999,2009,360201600.0
0.139,"['Ozuna', 'J Balvin', 'Chencho Corleone']",0.7140000000000001,230693,0.7609999999999999,0,5y7DaS3jAc9eZzcSOoUIwU,0.00035,5,0.241,-4.596,0,Una Locura,89,2020-09-04,0.0427,168.02200000000005,0.906,2020,389145600.0
0.0217,['girl in red'],0.54,204991,0.381,0,3h3pOvw6hjOvZxRUseB7h9,0.000687,7,0.305,-14.323,1,i wanna be your girlfriend,78,2018-03-02,0.0347,155.882,0.343,2018,433987200.0
0.00064,['Harry Styles'],0.375,176387,0.93,0,33SNO8AaciGbNaQFkxvPrW,0.0,2,0.318,-2.631,1,Kiwi,79,2017-05-12,0.0561,147.124,0.491,2017,281404800.0
0.474,"['YNW Melly', 'Juice WRLD']",0.655,225857,0.441,1,4S2uhQE8L9V6p7rj7SiauJ,0.0,9,0.099,-5.245,0,Suicidal (Remix) [feat. Juice WRLD],80,2020-03-13,0.0629,139.957,0.273,2020,
0.0752,"['Rihanna', 'Drake']",0.725,219320,0.534,1,72TFWvU3wUYdUuxejTTIzt,0.0,11,0.0919,-6.238,1,Work,76,2016-01-28,0.0946,91.974,0.5579999999999999,2016,34214400.0
0.172,['Kodaline'],0.209,305747,0.412,0,0NlGoUyOJSuSHmngoibVAs,0.15,0,0.0843,-9.733,1,All I Want,82,2013-06-17,0.0443,86.26,0.162,2013,483840000.0
0.44,['Glass Animals'],0.7609999999999999,238805,0.525,0,02MWAaffLxlfxAUY7c5dvx,6.7e-06,11,0.0921,-6.9,1,Heat Waves,76,2020-08-06,0.0944,80.87,0.531,2020,0.0
0.414,['Tiësto'],0.7979999999999999,164000,0.62,0,6f3Slt0GbA2bPZlz0aIFXN,0.0192,8,0.112,-7.079,0,The Business,92,2020-09-16,0.232,120.031,0.235,2020,31536000.0
0.92,['Taylor Swift'],0.462,244000,0.24,1,0sY6ZUTh4yoctD8VIXz339,0.0,0,0.113,-12.077,1,champagne problems,85,2020-12-11,0.0377,171.31900000000005,0.32,2020,10454400.0
0.021,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,9,0.32299999999999995,-3.764,1,Rain On Me (with Ariana Grande),84,2020-05-22,0.0397,123.056,0.6459999999999999,2020,26265600.0
0.482,"['Lauv', 'Anne-Marie']",0.8059999999999999,198973,0.5579999999999999,1,09PGubKAMryhOWv1LHpCYz,0.0,9,0.0618,-6.46,1,"fuck, i'm lonely (with Anne-Marie)",78,2020-03-06,0.0683,95.016,0.6779999999999999,2020,
0.157,['Stray Kids'],0.82,189287,0.8420000000000001,0,7I0vl97TYZW86qYdgcD1qu,0.0,7,0.112,-3.853,1,Back Door,76,2020-09-14,0.272,107.952,0.653,2020,249868800.0
0.0758,['Juice WRLD'],0.745,248431,0.561,1,41MCdlvXOl62B7Kv86Bb1v,0.0,0,0.133,-4.869,1,Empty,81,2019-03-08,0.0807,77.557,0.449,2019,31536000.0
0.193,['Red Velvet'],0.664,210560,0.6659999999999999,0,3CYH422oy1cZNoo0GTG1TK,0.0,8,0.0854,-2.2030000000000003,1,Psycho,79,2019-12-23,0.0446,139.987,0.405,2019,65836800.0
0.5870000000000001,['Ashe'],0.5720000000000001,201084,0.406,1,2nC3QhMI9reBIOWutbU3Tj,4.48e-06,10,0.102,-8.624,1,Moral of the Story,80,2019-02-14,0.0427,119.812,0.265,2019,34214400.0
0.257,['Empire of the Sun'],0.871,198440,0.701,0,5r5cp9IpziiIsR6b93vcnQ,7.52e-06,5,0.0589,-5.5939999999999985,0,Walking On A Dream,76,2008-10-03,0.0458,126.975,0.716,2008,165628800.0
0.00821,['Falling In Reverse'],0.461,220537,0.897,1,4GssB27iJeqmfGxS94Tfij,0.0,3,0.0965,-3.982,0,Popular Monster,76,2019-11-20,0.092,165.107,0.358,2019,28944000.0
0.00302,"['Saweetie', 'Doja Cat']",0.84,155884,0.7659999999999999,1,2etHQJxIbV0soyPhelVs9Y,3.61e-06,4,0.0684,-4.12,1,Best Friend (feat. Doja Cat),84,2021-01-07,0.136,94.018,0.402,2021,
0.669,"['Masego', 'FKJ']",0.7040000000000001,301893,0.487,0,51rPRW8NjxZoWPPjnRGzHw,8.640000000000001e-05,9,0.111,-6.407,0,Tadow,77,2018-09-07,0.0604,121.726,0.313,2018,260236800.0
0.982,['Edith Whiskers'],0.725,195359,0.199,0,2qPSa6HXjzwa9sLhNGpA1T,0.00395,2,0.1,-12.478,1,Home,77,2020-10-16,0.0357,120.031,0.264,2020,28944000.0
0.132,"['Bad Bunny', 'Mora']",0.55,232496,0.598,1,5J7teKIJGtqVypgYI6sqXj,2.58e-06,11,0.0955,-5.402,0,Una Vez,78,2020-02-28,0.0831,83.836,0.5429999999999999,2020,341884800.0
0.225,['Khalid'],0.83,228600,0.585,0,5bgwqaRSS3M8WHWruHgSL5,0.00209,1,0.0576,-5.8020000000000005,1,8TEEN,78,2017-04-27,0.0366,105.03,0.642,2017,504921600.0
0.238,['Hwa Sa'],0.6579999999999999,199027,0.7490000000000001,0,0ZeGfEAL5Rl4pd5LZBGuEK,2.03e-06,9,0.272,-2.967,0,Maria,78,2020-06-29,0.0634,128.909,0.442,2020,113011200.0
0.207,['Lil Mosey'],0.774,162547,0.5539999999999999,1,6wJYhPfqk3KGhHRG76WzOh,0.0,0,0.132,-7.909,1,Blueberry Faygo,84,2020-02-07,0.0383,99.034,0.349,2020,31536000.0
0.21600000000000005,['Backstreet Boys'],0.6890000000000001,213600,0.7020000000000001,0,6e40mgJiCid5HRAGrbpGA6,0.0,6,0.159,-5.642,0,I Want It That Way,76,2001-10-23,0.0261,99.031,0.484,2001,486432000.0
0.16899999999999998,['Britney Spears'],0.669,255400,0.843,0,0YWUHZPJVg4iujddsJDwhM,0.0,0,0.195,-3.766,1,My Only Wish (This Year),76,2000-11-14,0.0268,147.08,0.7020000000000001,2000,483840000.0
0.0439,['Bad Bunny'],0.643,162299,0.727,1,67ACYA3UI6QMNtHX6b34wX,0.0,1,0.123,-5.506,1,LA DROGA,80,2020-11-27,0.0389,90.01899999999998,0.295,2020,368150400.0
0.00264,['Lil Uzi Vert'],0.732,182707,0.75,1,7GX5flRQZVHRAGd6B4TmDO,0.0,11,0.109,-6.3660000000000005,0,XO Tour Llif3,83,2017-08-25,0.231,155.096,0.401,2017,123638400.0
0.0511,['Miley Cyrus'],0.551,205733,0.7559999999999999,0,6qCsKKS7Ol63SJW3LOIX5R,0.0,2,0.0765,-4.948,1,Plastic Hearts,82,2020-11-27,0.0652,175.984,0.618,2020,10454400.0
0.0236,['Lil Uzi Vert'],0.775,234627,0.72,1,3kW4z2pIj5VY5fLjBrMRL5,0.0,11,0.114,-5.353,0,P2,78,2020-03-06,0.193,155.086,0.49,2020,423360000.0
0.7070000000000001,['Rex Orange County'],0.379,267520,0.219,0,4EWBhKf1fOFnyMtUzACXEc,0.000691,5,0.118,-11.196,1,Pluto Projector,77,2019-10-25,0.0307,79.786,0.188,2019,0.0
0.0462,['Twenty One Pilots'],0.7340000000000001,202333,0.637,0,3CRDbSIZ4r5MsZ0YwxuEkn,2.29e-05,4,0.0602,-5.6770000000000005,0,Stressed Out,83,2015-05-15,0.141,169.977,0.648,2015,162950400.0
0.0214,['Morgan Wallen'],0.5760000000000001,226147,0.843,1,3kOi5KZTcCOdqFlUjF9CDZ,8.04e-05,11,0.157,-5.26,0,Neon Eyes,77,2021-01-08,0.029,126.009,0.628,2021,7776000.0
0.0828,['Bazzi'],0.8440000000000001,169038,0.644,1,0Rx0DJI556Ix5gBny6EWmn,0.0,11,0.113,-6.273,0,Paradise,77,2019-08-09,0.0479,122.061,0.591,2019,76204800.0
0.34700000000000003,['Tears For Fears'],0.645,251489,0.795,0,4RvWPyQ5RL0ao9LPZeSouE,0.00389,7,0.104,-12.095,1,Everybody Wants To Rule The World,82,1985-02-25,0.0527,112.067,0.535,1985,207705600.0
0.038,"['The Kid LAROI', 'Lil Mosey']",0.389,183567,0.768,1,1EWkw4Fa6IlnsAihLUlFFM,0.0,1,0.119,-4.765,1,WRONG (feat. Lil Mosey),78,2020-07-24,0.256,90.146,0.334,2020,
0.253,"['Zedd', 'Alessia Cara']",0.69,210091,0.622,0,6uBhi9gBXWjanegOb2Phh0,0.0,5,0.116,-5.025,0,Stay,76,2017-02-23,0.0622,102.04,0.544,2017,31536000.0
0.000237,['Slipknot'],0.354,252613,0.982,0,61mWefnWQOLf90gepjOCb3,0.000294,4,0.204,-3.026,0,Duality,76,2004,0.168,143.77200000000005,0.194,2004,533865600.0
0.135,['Alicia Keys'],0.482,224920,0.706,0,4esOae7i4rqTbAu9o5Pxco,0.00106,9,0.105,-5.7620000000000005,1,Girl on Fire,76,2012-11-18,0.0609,92.494,0.14400000000000002,2012,257558400.0
0.0458,['(G)I-DLE'],0.384,197320,0.868,0,5FiXhM80sP4yg6tEnHkZZn,5.82e-06,6,0.0797,-3.2260000000000004,0,HWAA,76,2021-01-11,0.0711,95.027,0.233,2021,7776000.0
0.775,['Russ'],0.7659999999999999,161985,0.5479999999999999,1,26OhjtaTamFocE08t83ml6,5.57e-06,10,0.1,-4.29,1,"Psycho, Pt. 2",77,2016-11-08,0.235,82.944,0.424,2016,
0.0622,['Imagine Dragons'],0.7759999999999999,204347,0.78,0,0pqnGHJpmpxLKifKRmU6WP,0.0,10,0.081,-4.374,0,Believer,87,2017-06-23,0.128,124.949,0.6659999999999999,2017,115689600.0
0.00691,['BTS'],0.5660000000000001,207481,0.716,0,249gnXrbfmV8NG6jTEMSwD,0.0,1,0.37,-5.733,1,Life Goes On,91,2020-11-20,0.0424,81.068,0.45,2020,512697600.0
0.111,['The Weeknd'],0.5820000000000001,260253,0.525,0,2Ch7LmS7r2Gy2kc64wv3Bz,0.0,1,0.134,-7.1629999999999985,0,Die For You,77,2016-11-25,0.0627,133.249,0.51,2016,157766400.0
0.8,['Richard Marx'],0.395,264333,0.252,0,4LFwNJWoj74Yd71fIr1W8x,0.0,0,0.101,-13.589,1,Right Here Waiting,76,1989-01-01,0.0301,177.679,0.126,1989,491702400.0
0.0408,['TOKYO’S REVENGE'],0.907,150115,0.539,1,0Q2n5yzl2XRqYbV77tZNYp,0.0,4,0.253,-7.782,1,GOODMORNINGTOKYO!,77,2019-10-18,0.36,124.918,0.664,2019,
0.462,['Lil Mosey'],0.6990000000000001,165000,0.5579999999999999,1,7zLYKWcXnYeHHWidalz7rj,0.0,11,0.116,-7.622000000000001,1,Noticed,79,2018-10-19,0.0603,79.992,0.493,2018,18316800.0
0.153,['AC/DC'],0.754,214667,0.759,0,7LRMbd3LEoV5wZJvXT1Lwb,0.000108,9,0.101,-5.218,1,T.N.T.,77,1976-05-14,0.302,126.366,0.435,1976,499651200.0
0.207,['Whitney Houston'],0.7090000000000001,291293,0.8240000000000001,0,2tUBqZG2AbRi7Q0BIrVrEj,0.000307,1,0.0888,-8.824,1,I Wanna Dance with Somebody (Who Loves Me),82,1987-06-02,0.0453,118.818,0.867,1987,465523200.0
0.067,"['Future', 'Drake']",0.795,237918,0.574,1,1K5KBOgreBi5fkEHvg5ap3,0.0,2,0.15,-6.903,0,Life Is Good (feat. Drake),78,2020-05-15,0.487,142.053,0.537,2020,
0.68,['Trippie Redd'],0.767,121680,0.5379999999999999,1,4mHgYpuGHu99Mw69E83CP2,0.0,0,0.192,-6.044,0,Taking A Walk,77,2018-08-10,0.052000000000000005,81.031,0.343,2018,84153600.0
0.0951,['Gabby Barrett'],0.466,210773,0.536,0,23T0OX7QOiIUFShSzbJ5Uo,0.0,6,0.114,-6.227,1,I Hope,80,2020-06-19,0.0429,75.998,0.377,2020,365472000.0
0.00835,['Twenty One Pilots'],0.645,214507,0.713,0,2Z8WuEywRWYTKe1NybPQEW,0.0,6,0.113,-5.355,1,Ride,80,2015-05-15,0.0393,74.98899999999998,0.5660000000000001,2015,118368000.0
0.0131,['iann dior'],0.63,131213,0.63,0,5ls62WNKHUUrdF3r1cv83T,0.0,9,0.142,-6.211,1,emotions,79,2019-05-22,0.0395,80.512,0.163,2019,18316800.0
0.0156,"['Gwen Stefani', 'Blake Shelton']",0.635,156773,0.87,0,2OQ6a4CfUeYskpTTgyawyJ,0.0,2,0.118,-4.291,0,You Make It Feel Like Christmas (feat. Blake Shelton),76,2017-10-06,0.04,93.0,0.912,2017,
0.213,['The Kid LAROI'],0.662,161385,0.413,1,27OeeYzk6klgBh83TSvGMA,0.0,0,0.134,-7.357,1,WITHOUT YOU,94,2020-11-06,0.0299,93.005,0.467,2020,31536000.0
0.3670000000000001,"['Kehlani', 'Ty Dolla $ign']",0.61,201788,0.725,1,6ZRuF2n1CQxyxxAAWsKJOy,0.0,8,0.154,-5.131,1,Nights Like This (feat. Ty Dolla $ign),77,2019-02-22,0.15,146.16299999999995,0.29100000000000004,2019,
0.613,['Daryl Hall & John Oates'],0.6659999999999999,126360,0.841,0,6pVW5LRWgeLaHudxauOTJU,0.0,2,0.113,-3.592,1,Jingle Bell Rock - Daryl's Version,77,1983-11-01,0.0312,128.70600000000002,0.84,1983,
0.0623,"['Marshmello', 'CHVRCHES']",0.7909999999999999,156347,0.565,0,5icOoE6VgqFKohjWWNp0Ac,0.0,5,0.156,-3.933,0,Here With Me,77,2019-03-08,0.0439,99.961,0.181,2019,462844800.0
0.107,['Bryson Tiller'],0.525,194613,0.433,1,43PuMrRfbyyuz4QpZ3oAwN,0.0,6,0.135,-10.598,1,Exchange,78,2015-10-02,0.185,160.108,0.276,2015,531187200.0
0.12,['Lil Nas X'],0.81,154998,0.511,1,6zFMeegAMYQo0mt8rXtrli,0.0,5,0.0832,-6.924,0,HOLIDAY,92,2020-11-13,0.16399999999999998,151.947,0.8370000000000001,2020,42076800.0
0.00314,['Lady Gaga'],0.696,294573,0.921,1,0SiywuOBRcynK0uKGWdCnn,5.24e-05,0,0.0842,-3.755,1,Bad Romance,80,2009-11-05,0.0363,119.001,0.7140000000000001,2009,357609600.0
0.037000000000000005,"['Calvin Harris', 'Dua Lipa']",0.7909999999999999,214847,0.862,0,7ef4DlsgrMEH11cDZd32M6,2.19e-05,9,0.0814,-3.24,0,One Kiss (with Dua Lipa),81,2018-04-06,0.11,123.994,0.5920000000000001,2018,89424000.0
0.529,['Sam Smith'],0.677,239317,0.485,0,7795WJLVKJoAyVoOtCWqXN,2.04e-05,5,0.0766,-5.795,1,I'm Not The Only One,81,2014-05-26,0.0361,82.001,0.493,2014,199843200.0
0.214,['KISS'],0.768,271240,0.852,0,07q0QVgO56EorrSGHC48y3,7.36e-05,4,0.0723,-6.215,1,I Was Made For Lovin' You,79,1979-03-23,0.038,128.373,0.867,1979,486432000.0
0.298,"['Lizzo', 'Ariana Grande']",0.6679999999999999,159011,0.892,0,07Oz5StQ7GRoygNLaXs2pd,0.0,5,0.735,-3.0010000000000003,0,Good as Hell (feat. Ariana Grande) - Remix,76,2019-10-25,0.0645,95.927,0.478,2019,
0.189,['DaBaby'],0.769,159715,0.787,1,6Ozh9Ok6h4Oi1wUSLtBseN,0.0,11,0.129,-3.909,1,BOP,84,2019-09-27,0.3670000000000001,126.77,0.836,2019,44668800.0
0.171,"['Zedd', 'Maren Morris', 'Grey']",0.753,184732,0.657,0,09IStsImFySgyp0pIQdqAc,0.0,7,0.112,-3.0610000000000004,1,The Middle,82,2018-01-23,0.0449,107.01,0.4370000000000001,2018,92102400.0
0.875,"['Rihanna', 'Kanye West', 'Paul McCartney']",0.5820000000000001,188238,0.272,0,78TTtXnFQPzwqlbtbwqN0y,0.0,2,0.13,-5.662000000000001,1,FourFiveSeconds,78,2015-01-24,0.0501,205.846,0.354,2015,194486400.0
0.0161,['Bazzi'],0.71,131064,0.789,1,7uzmGiiJyRfuViKKK3lVmR,2.77e-06,4,0.451,-3.874,1,Mine,77,2018-04-12,0.0722,142.929,0.7170000000000001,2018,331344000.0
0.0211,"[""Guns N' Roses""]",0.496,336000,0.7390000000000001,0,4JiEyzf0Md7KEFFGWDDdCr,0.00444,6,0.106,-7.193,1,Knockin' On Heaven's Door,77,1991-09-17,0.0415,132.41,0.378,1991,523238400.0
0.272,['Popp Hunna'],0.913,136224,0.391,1,3aAmQOxRPeKDL0HMWFA5qn,0.0,4,0.0666,-11.158,0,Adderall (Corvette Corvette),81,2020-10-15,0.368,141.05,0.713,2020,13046400.0
0.289,"['Kevin Roldan', 'Bryant Myers', 'Lyanno']",0.7140000000000001,229827,0.6709999999999999,0,4PEfJZpVjdclfzZ9XO8uDw,0.0,5,0.325,-5.119,1,Hasta Abajo,81,2019-10-04,0.362,169.732,0.6409999999999999,2019,349833600.0
0.0626,['Bad Bunny'],0.672,169248,0.594,1,35wvL50xvKpCHEJPxLOLPI,5.14e-05,1,0.152,-6.813,0,Si Estuviésemos Juntos,81,2018-12-23,0.0789,171.854,0.158,2018,0.0
0.101,['Spice Girls'],0.768,173027,0.8640000000000001,0,1Je1IMUlBXcx1Fz0WE7oPT,0.0,11,0.162,-6.145,1,Wannabe,79,1996-01-01,0.0324,110.008,0.8909999999999999,1996,473385600.0
0.201,['Creedence Clearwater Revival'],0.64,140773,0.6629999999999999,0,4BP3uh0hFLFRb5cjsgLqDh,0.00806,0,0.152,-7.516,1,Fortunate Son,81,1969-11-02,0.0374,132.77,0.6629999999999999,1969,433987200.0
0.59,['Justin Bieber'],0.845,205680,0.5670000000000001,0,4B0JvthVoAAuygILe3n4Bs,0.0014199999999999998,5,0.0811,-8.118,0,What Do You Mean?,77,2015-11-13,0.0956,125.02,0.7929999999999999,2015,354931200.0
0.0389,"['Calvin Harris', 'Disciples']",0.738,212640,0.868,0,22mek4IiqubGD9ctzxc69s,0.00171,11,0.388,-4.373,0,How Deep Is Your Love,76,2015-07-17,0.0731,122.003,0.336,2015,173577600.0
0.407,['A Boogie Wit da Hoodie'],0.7909999999999999,179449,0.5870000000000001,1,3Ol2xnObFdKV9pmRD2t9x8,0.0,3,0.14800000000000002,-5.075,0,Look Back at It,76,2018-12-21,0.0413,96.057,0.536,2018,63158400.0
0.0973,['Mother Mother'],0.687,216667,0.6459999999999999,0,1rRwwqteLePmi70PGaC8ah,0.000593,4,0.161,-3.841,1,Arms Tonite,78,2008-09-23,0.039,139.97799999999998,0.32299999999999995,2008,0.0
0.841,['flora cash'],0.713,218883,0.452,0,0pdKRp2sUthTPe7RLWpPqQ,0.0038,1,0.105,-9.638,1,You're Somebody Else,77,2018-06-19,0.0295,102.963,0.235,2018,23673600.0
0.158,['Bad Bunny'],0.763,139576,0.597,1,23XjN1s3DZC8Q9ZwuorYY4,1.83e-05,1,0.111,-5.0539999999999985,1,TE DESEO LO MEJOR,81,2020-11-27,0.0416,126.054,0.194,2020,10454400.0
0.256,['Drake'],0.809,298941,0.463,1,5mCPDVBb16L4XQwDdbRUpz,0.085,11,0.109,-11.377,1,Passionfruit,79,2017-03-18,0.0396,111.98,0.364,2017,126230400.0
0.124,"['Ed Sheeran', 'Khalid']",0.64,197867,0.648,0,4evmHXcjt3bTUHD1cvny97,0.0,5,0.0802,-8.113,0,Beautiful People (feat. Khalid),81,2019-06-28,0.187,92.977,0.5479999999999999,2019,
0.0317,"['G Herbo', 'Juice WRLD', 'Lil Uzi Vert', 'Chance the Rapper']",0.883,232065,0.8079999999999999,1,3jT2LKH0RSbQ8jIUNFzXm5,0.0,1,0.207,-3.158,0,PTSD,80,2020-02-28,0.183,119.012,0.805,2020,36720000.0
0.912,['Dean Martin'],0.451,117147,0.24,0,2uFaJJtFpPDc5Pa95XzTvg,2.45e-06,1,0.175,-14.014,1,Let It Snow! Let It Snow! Let It Snow!,84,1959-01-01,0.0351,134.009,0.701,1959,
0.128,['Polo G'],0.616,177273,0.617,1,170DNUSnQRp1tGpppF26pA,0.0,1,0.177,-8.431000000000001,1,Epidemic,77,2020-09-25,0.52,175.929,0.476,2020,34214400.0
